id,highlight,beneficiarystate,schemeshorttitle,level,schemefor,nodalministryname,schemecategory,schemename,schemeclosedate,priority,slug,briefdescription,tags,upload_date
GaG_F5gBXu-iUKXq9Hfm,{},['Gujarat'],SGIPGP,State,Infra,,"['Agriculture,Rural & Environment']",Scheme to Give Incentive-Prize to Gaushala/ Panjrapole,,3.0,sgipgp,"The ""Scheme to Give Incentive-Prize to Gaushala/ Panjrapole"" focuses on enhancing the management and operation of Gaushalas and Panjrapoles by offering incentive prizes to the top performers.
","['Agriculture', 'Animal Husbandry', 'Incentive']",2025-11-26T22:18:29.576638
YKE9GJgBXu-iUKXqEnlq,{},['Gujarat'],FACIPCD,State,Infra,,"['Agriculture,Rural & Environment']",Finance Assistant to PACS for Computerization and Integration of PACS through Core Banking System with District Cooperative Banks,,3.0,facipcd,"The scheme provides financial assistance to Primary Agricultural Credit Societies (PACS) for computerization and integration with District Cooperative Banks (DCCBs) through a Core Banking System (CBS), enhancing rural banking infrastructure and digital access.
","['Computerization', 'Management Information System', 'Digital Infrastructure']",2025-11-26T22:18:29.576638
vcaW25gB0AGc0F0i1TgB,{},['Gujarat'],SFCSAMBDG,State,Infra,,"['Agriculture,Rural & Environment']",Contribution to State Agriculture Marketing Board Development Fund (General),,3.0,sfcsambdg,"The scheme ""Contribution to State Agriculture Marketing Board Development Fund (General)"" by the Agriculture and Co-operation Department, Government of Gujarat, aims to strengthen market infrastructure through financial assistance to State Agriculture Marketing Boards.","['Agricultural Marketing', 'Market Committees', 'Development Fund', 'Co-operative Institutions', 'Infrastructure Development']",2025-11-26T22:18:29.576638
WhdaKZoB5uF80_MGT5WR,{},['Uttarakhand'],HPY,State,Infra,,"['Utility & Sanitation', 'Agriculture,Rural & Environment']",Hand Pump Yojana,,3.0,hpy,The scheme aims to provide reliable and accessible drinking water facilities to farmers and villagers through the installation of hand pumps.,"['Hand Pump', 'Villager', 'Farmer']",2025-11-26T22:18:29.576638
aKG3F5gBXu-iUKXqN3X8,{},['All'],ISAC,Central,Infra,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",Integrated Scheme on Agriculture Cooperation,,3.0,isac,"The Integrated Scheme on Agriculture Cooperation (ISAC) is a Central Sector Scheme of the Ministry of Agriculture and Farmers Welfare, Government of India. It is being implemented through the National Cooperative Development Corporation (NCDC).","['Financial Assistance', 'Improve Economic Conditions', 'Loan']",2025-11-26T22:18:29.576638
-Re2F5gB5uF80_MGHY9d,{},['Assam'],Cmfm,State,Infra,,"['Agriculture,Rural & Environment']",Chief Minister Floriculture Mission,,3.0,cmfm,"This is a special scheme initiated during 2014-15 aimed at all-round development of floriculture sector in the State which incorporates cultivation, marketing, training etc. For the year 2015- 16 cultivation of Gerbera under Shade net house with tissue cultured planting materials is proposed.","['Farmer', 'Cultivation', 'Marketing', 'Trainning']",2025-11-26T22:18:29.576638
9Ma5F5gB0AGc0F0iwDQS,{},['Gujarat'],ATES/GEPHMEST(HRT3),State,Infra,,"['Agriculture,Rural & Environment']","Assistance for Tools, Equipment, Shorting/Grading Equipment, PHM Equipment for Scheduled Tribes (HRT-3)",,3.0,atesgephmesthrt3,"Under the scheme, financial assistance is provided to farmers belonging to the Scheduled Tribes category as well as to farmer groups and cooperative societies for purchasing various tools, equipment, sorting/grading equipment, and Post-Harvest Management (PHM) equipment.","['Tools', 'Equipment', 'Scheduled Tribe', 'HRT-3', 'Financial Assistance', 'Farmer', 'Farmer Group', 'Cooperative Society']",2025-11-26T22:18:29.576638
-aH-F5gBXu-iUKXqVHhp,{},['Puducherry'],GSPMSFV,State,Infra,,"['Agriculture,Rural & Environment', 'Transport & Infrastructure']",Grant of Subsidy for Purchase of Mobile Sea Food Van,,3.0,gspmsfv,"The scheme aims to provide the beneficiary with a mobile seafood van. This van, financed through a combination of bank loan and departmental subsidy (25% and 75%, respectively), is intended for the sale of fresh and processed fish and fishery products in areas not served by regular markets.","['Fish', 'Subsidy', 'Fisherman', 'Grant', 'Transport']",2025-11-26T22:18:29.576638
LqG7F5gBXu-iUKXqV3a4,{},['West Bengal'],OTA-SFI,State,Infra,,"['Agriculture,Rural & Environment']",One Time Assistance to Small and Marginal Farmers for Purchase of Small Farm Implements (OTA-SFI),,3.0,ota-sfi,"“One Time Assistance to Small and Marginal Farmers for Purchase of Small Farm Implements (OTA-SFI)”  by the Agriculture Department, Government of West Bengal aims to aid the farmers in procuring manually operated small farm implements necessary for agricultural operations.
","['Agriculture', 'Farmers', 'Small Farm Implements', 'Financial Assistance']",2025-11-26T22:18:29.576638
yca9F5gB0AGc0F0i4TUv,{},['Jharkhand'],FSJHASCOFISH,State,Infra,,"['Agriculture,Rural & Environment']",Formation Scheme of JHASCOFISH,,3.0,fsjhascofish,"The “Formation Scheme of JHASCOFISH” by the Department of Animal Husbandry and Fisheries, Government of Jharkhand, aims to support fishermen cooperatives and enhance fish production. It provides financial aid, technical support, and welfare benefits to fishermen.","['Financial Assistance', 'Fish Production', 'Fishermen']",2025-11-26T22:18:29.576638
IRfAF5gB5uF80_MGbZK0,{},['Gujarat'],SGSCCS,State,Infra,,"['Agriculture,Rural & Environment', 'Business & Entrepreneurship']",State Government Share Capital Contribution to Co.operative Sugar Factories (Normal Area) (Tribal Area),,3.0,sgsccs,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat. It aims to provide financial assistance in the form of a 30% share capital contribution by the State Government for setting up new sugar cooperative factories in Gujarat.

","['Agriculture', 'Sugar Co-operatives Factories']",2025-11-26T22:18:29.576638
SBfAF5gB5uF80_MGeZJv,{},['All'],NLMGIPBEPSCPL,Central,Infra,"Ministry of Fisheries,Animal Husbandry and Dairying","['Business & Entrepreneurship', 'Agriculture,Rural & Environment']",National Livestock Mission: Genetic Improvement of Pig breeds - Establishment of Pig Semen Collection and Processing Lab,,3.0,epscpl,"The Scheme aims to enhance per-animal productivity, reduce inbreeding, and minimize sexually transmitted diseases in pigs. Through this scheme, financial assistance is provided for establishing semen processing labs at government pig farms.","['Pig Farm', 'Pig Semen', 'Processing Lab', 'Genetic Improvement', 'Boar']",2025-11-26T22:18:29.576638
_KG_F5gBXu-iUKXqjXbp,{},['Jharkhand'],FMS,State,Infra,,"['Agriculture,Rural & Environment']",Fish Marketing Scheme,,3.0,fms,"The scheme ""Fish Marketing Scheme"" by the Fisheries Division, Government of Jharkhand, provides financial support for fish marketing and transportation. Beneficiaries receive subsidies for four-wheeler transport vans and equipment for aquarium shops.","['Financial Assistance', 'Four-wheeler', 'Marketing']",2025-11-26T22:18:29.576638
ghfqF5gB5uF80_MG-ZPf,{},['Gujarat'],SFRPGKGQ,State,Infra,,"['Agriculture,Rural & Environment']",Scheme for Rearing Purebreed Gir/ Kankarage Male Cow Calves with Excellent Genetic Quality,,3.0,sfrpgkgq,The scheme provides financial assistance to registered Gaushalas for rearing purebred Gir or Kankrej male cow calves with high genetic quality to promote pure breeding in indigenous cattle.,"['Agriculture', 'Animal Husbandry', 'Cattle Breeding', 'Cattle Development']",2025-11-26T22:18:29.576638
nKHtb5gBXu-iUKXqtnnE,{},['Gujarat'],ATCISG,State,Infra,,"['Agriculture,Rural & Environment']",Assistance to Co-operative Irrigation Societies M. N. R.-10 (General Area),,3.0,atcisg,"The scheme ""Assistance to Co-operative Irrigation Societies, M. N. R.-10 (General Area)""  aims to increase agricultural production by supporting irrigation cooperative societies through the provision of pumps and electric motors for efficient water distribution.","['Irrigation', 'Co-operative Irrigation Societies', 'Farm Productivity', 'Water Distribution']",2025-11-26T22:18:29.576638
n6EveZgBXu-iUKXqaHkO,{},['Gujarat'],ASCFSRGUJ,State,Infra,,"['Agriculture,Rural & Environment']",Assistance to Scheduled Castes for Fisheries: Fish seed rearing - Gujarat,,3.0,ascfsrguj,The scheme aims to increase fish production by rearing fish in reservoirs and providing employment to Scheduled Caste (SC) people involved in inland fisheries activities. ,"['Fish Production', 'Fish Farming', 'Fishermen', 'Fish Farmer', 'Fish Seed Rearing']",2025-11-26T22:18:29.576638
lxdY1ZgB5uF80_MG5ZSp,{},['Gujarat'],NMOECHCHG,State,Infra,,"['Agriculture,Rural & Environment']",National Mission on Edible Oil- Oil Palm: Custom Hiring Centre cum Harvester Groups,,3.0,nmoechchg,"The scheme component ""Custom Hiring Centre cum Harvester Groups"" under the ""National Mission on Edible Oil–Oil Palm"" scheme aims to increase the production of oil palm in the state and reduce dependency on imports by supporting farmers with equipment and facilities.

","['Edible Oil', 'Oil Palm', 'Custom Hiring Centre', 'Harvester Group']",2025-11-26T22:18:29.576638
LMZPdZkB0AGc0F0iHDkb,{},['All'],PMAJAY-AG,Central,Infra,Ministry Of Social Justice and Empowerment,"['Social welfare & Empowerment', 'Transport & Infrastructure', 'Agriculture,Rural & Environment']",Pradhan Mantri Anusuchit Jaati Abhyuday Yojana (PM-AJAY) - Adarsh Gram,,3.0,pmajay-ag,"The scheme aims to achieve integrated development of selected villages primarily through implementation of existing Central and State Government schemes in a convergent manner, ensuring access to quality services and infrastructure development in villages having SC population more than 40%.","['Village', 'Scheduled Caste', 'Infrastructure', 'Education', 'Employment', 'Healthcare', 'Sanitation', 'Livelihood', 'Empowerment']",2025-11-26T22:18:29.576638
S8a7vZkB0AGc0F0iSjlu,{},['Gujarat'],SKSVY,State,Infra,,"['Transport & Infrastructure', 'Agriculture,Rural & Environment', 'Utility & Sanitation']",Sagar Khedu Sarvangi Vikas Yojana,,3.0,sksvy,"The scheme aims to improve power infrastructure in coastal taluks by addressing corrosion issues, ensuring adequate voltage, and continuous electricity supply. Benefits include reduction in motor burnout, prevention of industrial losses, and providing new agricultural electricity connections.","['Power', 'Infrastructure', 'Coastal', 'Electricity', 'Consumer', 'Farmer']",2025-11-26T22:18:29.576638
axe4F5gB5uF80_MGMZCO,{},['All'],CDPNER:SGN,Central,Infra,Ministry Of Commerce And Industry,"['Agriculture,Rural & Environment']",Coffee Development Programme in North Eastern Region: Support for Group Nurseries,,3.0,cdpnersgn,"The scheme ""Coffee Development Programme in North Eastern Region: Support for Group Nurseries"" by the Coffee Board, Department of Commerce, Ministry of Commerce and Industry, aims to provide growers with high-quality coffee seedlings to ensure the proper establishment of plantations.","['Agriculture', 'Farmer', 'Subsidy', 'Financial Assistance', 'DBT']",2025-11-26T22:18:29.576638
zqH9F5gBXu-iUKXqZ3jZ,{},['Assam'],DTU-CMSGUY,State,Infra,,"['Agriculture,Rural & Environment']",Distribution Of Tractor Unit Under CMSGUY,,3.0,dtu-cmsguy,"The ""Distribution of Tractor Unit"" scheme is meant to revive the agricultural sector and help in doubling the farmer’s income by 2022. The government will provide one tractor along with some necessary accessories in each revenue village at subsidized rates. 10,000+ tractors will be distributed.","['Subsidy', 'Agriculture', 'Farming']",2025-11-26T22:18:29.576638
9qG1F5gBXu-iUKXqKXTI,{},['Arunachal Pradesh'],Ccdp,State,Infra,,"['Agriculture,Rural & Environment']",Crop Cluster Development Programme,,3.0,ccdp,"The CCDP aims to develop organized marketing and improve the livelihoods of horticulture farmers in Baagwani Villages through on-farm and marketing support, promoting sustainable agriculture-based livelihoods.","['Crop', 'Financial Assistance', 'Farmers']",2025-11-26T22:18:29.576638
CaG1F5gBXu-iUKXqnHXx,{},['All'],PKVY,Central,Infra,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",Paramparagat Krishi Vikas Yojana,,3.0,pkvy,"The Paramparagat Krishi Vikas Yojana (PKVY), launched in 2015, is an extended component of Soil Health Management (SHM) under the Centrally Sponsored Scheme (CSS), National Mission on Sustainable Agriculture (NMSA). ","['Organic Farming', 'Soil Health', 'Pesticide-free Agriculture']",2025-11-26T22:18:29.576638
DaG1F5gBXu-iUKXqnXVa,{},['All'],NBM,Central,Infra,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",National Bamboo Mission,,3.0,nbm,Restructured National Bamboo Mission was launched during 2018-19 as a Centrally Sponsored Scheme (CSS) after the historical amendment of the Indian Forest Act during 2017 to exclude bamboo out from definition of tree. ,"['Bamboo Marketing', 'Quality Planting Material', 'Bamboo Plantation', 'Product Development']",2025-11-26T22:18:29.576638
R8a1F5gB0AGc0F0ioDR5,{},['All'],MIDH,Central,Infra,Ministry Of Agriculture and Farmers Welfare,"['Agriculture,Rural & Environment']",Mission on Integrated Development of Horticulture- NHM and HMNEH,,3.0,midh,"In 2014-15, the Government of India launched Mission for Integrated Development of Horticulture (MIDH) subsuming the ongoing schemes viz., NHM, HMNEH, CDB, NHB, CIH and NBM.  ","['Horticulture', 'Infrastructure', 'Post-harvest', 'Green Houses', 'Poly Houses', 'Nurseries']",2025-11-26T22:18:29.576638
rxe5F5gB5uF80_MGwZCJ,{},['Gujarat'],HTASC(HRT4),State,Infra,,"['Agriculture,Rural & Environment']",Harvesting Tools Assistance for Scheduled Castes (HRT-4),,3.0,htaschrt4,"Under the scheme, financial assistance is provided to farmers belonging to the SC category as well as to FPOs (Farmers Producer Organizations), FPCs (Farmers Producer Companies), FIGs (Farmer Interest Groups), SHGs (Self-Help Groups), and Cooperative Societies for purchasing harvesting tools.","['Harvesting Tool', 'Scheduled Caste', 'HRT-4', 'Farmer', 'Financial Assistance', 'Cooperative Society', 'FPO', 'FPC', 'FIG', 'SHG']",2025-11-26T22:18:29.576638
9KG5F5gBXu-iUKXq23Vp,{},['Gujarat'],HTAST(HRT3),State,Infra,,"['Agriculture,Rural & Environment']",Harvesting Tools Assistance for Scheduled Tribes (HRT-3),,3.0,htasthrt3,"Under the scheme, financial assistance is provided to farmers belonging to the ST category as well as to FPOs (Farmers Producer Organizations), FPCs (Farmers Producer Companies), FIGs (Farmer Interest Groups), SHGs (Self-Help Groups), and Cooperative Societies for purchasing harvesting tools.","['Harvesting Tools', 'Scheduled Tribes', 'HRT-3', 'Financial Assistance', 'Farmer', 'Cooperative Society', 'FPO', 'FPC', 'FIG', 'SHG']",2025-11-26T22:18:29.576638
DhfZF5gB5uF80_MGUZMe,{},['Bihar'],TMVSY-AJJAP,State,Infra,,"['Agriculture,Rural & Environment', 'Skills & Employment']",Talab Matsyiki Vishesh Sahayata Yojana (Anusuchit Jaati/Janajati/Ati Pichhada),,3.0,tmvsy-ajjap,"The Bihar Government's Animal and Fisheries Resources Department has introduced the ""Talab Matsyiki Vishesh Sahayata Yojana (Anusuchit Jaati/Janajati/Ati Pichhada)"" aims to support fish farmers by providing financial and technical assistance for pond construction, installation of necessary equipment","['Scheduled Caste', 'Tribe', 'Most Backward', 'Farmers']",2025-11-26T22:18:29.576638
